#day	hour	Tout	Td	Tg	Tsky	Pa	g_vs_ab
210	3	18.01	13.5366	27.5387	8.84831	78.2897	0.300000
210	4	16.51	13.7104	27.5387	7.3298	78.1852	0.300000
210	5	15.83	13.5715	27.5387	6.48526	78.1375	0.300000
210	6	15.18	13.3304	27.5387	5.62659	78.0918	0.300000
210	7	14.63	13.0919	27.5387	4.8666	78.0529	0.300000
210	8	14.3	12.9981	27.5387	4.37808	78.0295	0.300000
210	9	13.97	12.5885	27.5387	3.80562	78.0061	0.300000
210	10	13.28	12.2151	27.5387	2.92513	77.957	0.300000
210	11	12.97	11.867	27.5387	2.45542	77.9348	0.300000
210	12	12.76	11.6425	27.5387	2.16056	77.9198	0.300000
210	13	12.79	11.6318	27.5387	2.20563	77.922	0.300000
210	14	13.37	11.8453	27.5387	2.89245	77.9634	0.300000
210	15	15.03	11.967	27.5387	4.62902	78.0812	0.300000
210	16	16.69	11.5054	27.5387	6.20491	78.1978	0.300000
210	17	18.09	10.9922	27.5387	7.53348	78.2953	0.300000
210	18	19.49	10.5702	27.5387	8.9031	78.3919	0.300000
210	19	20.37	11.0045	27.5387	10.0462	78.4522	0.300000
210	20	20.81	11.9578	27.5387	10.9245	78.4823	0.300000
210	21	17.32	11.9963	27.5387	7.67072	78.2418	0.300000
210	22	16.2	13.8027	27.5387	7.26745	78.1635	0.300000
210	23	15.47	14.7622	27.5387	6.93466	78.1122	0.300000
210	24	15.09	14.6935	27.5387	6.56065	78.0854	0.300000
211	1	14.76	14.3566	27.5948	6.10723	78.0621	0.300000
211	2	14.15	13.6778	27.5948	5.23195	78.0189	0.300000
211	3	13.43	13.0614	27.5948	4.24005	77.9677	0.300000
211	4	12.96	12.5228	27.5948	3.49164	77.9341	0.300000
211	5	12.56	12.4615	27.5948	2.94723	77.9055	0.300000
211	6	12.64	12.5491	27.5948	2.90656	77.9112	0.300000
211	7	12.61	12.5343	27.5948	2.72585	77.9091	0.300000
211	8	11.24	11.1425	27.5948	0.81669	77.8105	0.300000
211	9	11.14	11.0425	27.5948	0.570594	77.8033	0.300000
211	10	11.06	10.9851	27.5948	0.384619	77.7975	0.300000
211	11	11.05	10.9676	27.5948	0.312482	77.7968	0.300000
211	12	11.08	11.0201	27.5948	0.338619	77.7989	0.300000
211	13	11.03	10.9401	27.5948	0.284476	77.7953	0.300000
211	14	11.13	11.0476	27.5948	0.472001	77.8026	0.300000
211	15	11.33	11.2399	27.5948	0.816736	77.817	0.300000
211	16	11.63	11.5171	27.5948	1.31283	77.8387	0.300000
211	17	11.76	11.647	27.5948	1.61709	77.848	0.300000
211	18	11.67	11.4814	27.5948	1.6241	77.8415	0.300000
211	19	12.1	11.6886	27.5948	2.25329	77.8725	0.300000
211	20	12.07	10.1168	27.5948	1.86756	77.8703	0.300000
211	21	12.04	10.1294	27.5948	1.96012	77.8682	0.300000
211	22	11.48	10.5794	27.5948	1.64711	77.8278	0.300000
211	23	11.77	11.0488	27.5948	2.1312	77.8487	0.300000
211	24	11.98	10.5194	27.5948	2.18891	77.8639	0.300000
212	1	12.37	10.268	27.6439	2.46961	77.8919	0.300000
212	2	12.51	9.84891	27.6439	2.41903	77.9019	0.300000
212	3	12	9.72333	27.6439	1.79626	77.8653	0.300000
212	4	11.26	9.74948	27.6439	0.970438	77.812	0.300000
212	5	10.45	9.68884	27.6439	0.0314489	77.7533	0.300000
212	6	10.33	9.56171	27.6439	-0.270369	77.7446	0.300000
212	7	9.55	9.3042	27.6439	-1.24939	77.6878	0.300000
212	8	8.22	7.87213	27.6439	-3.0986	77.5903	0.300000
212	9	8.07	7.65512	27.6439	-3.425	77.5793	0.300000
212	10	7.66	7.35815	27.6439	-3.99743	77.549	0.300000
212	11	7.44	7.15347	27.6439	-4.32586	77.5328	0.300000
212	12	7.35	7.01917	27.6439	-4.47096	77.5261	0.300000
212	13	6.9	6.56277	27.6439	-5.01622	77.4927	0.300000
212	14	7.58	6.96338	27.6439	-4.1895	77.5431	0.300000
212	15	10.35	8.07391	27.6439	-1.10459	77.746	0.300000
212	16	13.07	7.83743	27.6439	1.56466	77.942	0.300000
212	17	20.06	3.1503	27.6439	7.06742	78.431	0.300000
212	18	19.41	3.98535	27.6439	6.83357	78.3864	0.300000
212	19	18.76	4.69312	27.6439	6.56449	78.3416	0.300000
212	20	18.11	5.28992	27.6439	6.25331	78.2967	0.300000
212	21	17.46	5.79803	27.6439	5.89621	78.2515	0.300000
212	22	16.82	6.23538	27.6439	5.49966	78.2069	0.300000
212	23	16.17	6.59042	27.6439	5.03471	78.1614	0.300000
212	24	15.52	6.88611	27.6439	4.51392	78.1157	0.300000
213	1	14.87	7.12631	27.6861	3.93732	78.0699	0.300000
213	2	14.22	7.31427	27.6861	3.30742	78.0239	0.300000
213	3	13.57	7.45953	27.6861	2.63111	77.9777	0.300000
213	4	12.93	7.57339	27.6861	1.92776	77.932	0.010000
213	5	12.28	7.63818	27.6861	1.18098	77.8854	0.010000
213	6	11.63	7.67062	27.6861	0.414885	77.8387	0.010000
213	7	10.98	7.67139	27.6861	-0.360184	77.7917	0.010000
213	8	10.33	7.64105	27.6861	-1.13393	77.7446	0.300000
213	9	8.19	6.56683	27.6861	-3.62674	77.5881	0.300000
213	10	7.09	6.06281	27.6861	-4.91974	77.5068	0.300000
213	11	6.47	5.66171	27.6861	-5.68624	77.4608	0.300000
213	12	6.27	5.27954	27.6861	-6.00522	77.4459	0.300000
213	13	6.03	5.04895	27.6861	-6.28053	77.428	0.300000
213	14	6.58	5.52563	27.6861	-5.56189	77.469	0.300000
213	15	9.5	6.97226	27.6861	-2.24868	77.6841	0.300000
213	16	12.98	7.35159	27.6861	1.33279	77.9356	0.300000
213	17	16.11	5.61981	27.6861	3.97712	78.1572	0.300000
213	18	18.19	4.37167	27.6861	5.77098	78.3022	0.300000
213	19	19.71	3.3493	27.6861	7.0971	78.407	0.300000
213	20	20.86	2.83664	27.6861	8.20345	78.4857	0.300000
213	21	21.94	1.99243	27.6861	9.13297	78.5591	0.300000
213	22	22.64	1.09747	27.6861	9.65886	78.6064	0.300000
213	23	22.93	0.286255	27.6861	9.78219	78.626	0.300000
213	24	22.81	-0.196869	27.6861	9.56134	78.6179	0.300000
214	1	22.36	-0.356995	27.7212	9.06761	78.5875	0.300000
214	2	21.43	1.01303	27.7212	8.47489	78.5245	0.300000
214	3	19.69	2.79556	27.7212	7.1917	78.4056	0.300000
214	4	17.49	6.90131	27.7212	6.12844	78.2536	0.010000
214	5	15.45	7.14249	27.7212	4.09173	78.1108	0.010000
214	6	13.4	6.51474	27.7212	1.78043	77.9655	0.010000
214	7	11.67	6.39523	27.7212	-0.0700773	77.8415	0.010000
214	8	10.61	5.43552	27.7212	-1.50483	77.7649	0.010000
214	9	9.94	5.12213	27.7212	-2.35711	77.7162	0.010000
214	10	9.44	4.72815	27.7212	-3.03979	77.6797	0.010000
214	11	8.85	4.47903	27.7212	-3.73317	77.6366	0.010000
214	12	8.48	4.21628	27.7212	-4.18058	77.6094	0.010000
214	13	8.33	3.84961	27.7212	-4.40561	77.5984	0.010000
214	14	9.39	4.18842	27.7212	-3.238	77.6761	0.300000
214	15	13.56	5.32184	27.7212	1.17694	77.9769	0.300000
214	16	18.39	5.03104	27.7212	5.85557	78.316	0.300000
214	17	21.33	2.72552	27.7212	8.1671	78.5177	0.300000
214	18	22.9	1.35022	27.7212	9.45101	78.624	0.300000
214	19	24.09	0.0598755	27.7212	10.4036	78.7038	0.300000
214	20	24.9	0.326202	27.7212	11.3979	78.7579	0.300000
214	21	25.57	-1.07288	27.7212	11.8006	78.8024	0.300000
214	22	25.83	-2.11841	27.7212	11.8816	78.8196	0.300000
214	23	25.91	-2.81729	27.7212	11.8459	78.8249	0.300000
214	24	25.47	-3.08511	27.7212	11.3803	78.7958	0.300000
215	1	24.84	-3.06351	27.7493	10.7619	78.7539	0.300000
215	2	23.75	-1.32315	27.7493	10.091	78.6811	0.300000
215	3	21.8	0.6633	27.7493	8.64106	78.5496	0.300000
215	4	19.15	1.80804	27.7493	6.27999	78.3685	0.010000
215	5	16.6	2.56927	27.7493	3.89509	78.1915	0.010000
215	6	14.94	3.08557	27.7493	2.28973	78.0748	0.010000
215	7	13.73	3.26508	27.7493	1.02542	77.989	0.010000
215	8	12.96	2.20193	27.7493	-0.143205	77.9341	0.010000
215	9	12.22	1.90573	27.7493	-1.05294	77.8811	0.010000
215	10	11.75	1.56808	27.7493	-1.68578	77.8473	0.010000
215	11	11.33	1.47009	27.7493	-2.17217	77.817	0.010000
215	12	10.79	1.58676	27.7493	-2.67798	77.778	0.010000
215	13	10.15	1.76984	27.7493	-3.22197	77.7315	0.010000
215	14	10.63	2.67932	27.7493	-2.46159	77.7664	0.300000
215	15	14.59	4.22214	27.7493	1.85314	78.0501	0.300000
215	16	19.8	4.09042	27.7493	6.93907	78.4132	0.300000
215	17	23.2	1.37213	27.7493	9.58673	78.6441	0.300000
215	18	25.16	0.295593	27.7493	11.332	78.7752	0.300000
215	19	26.46	-0.870483	27.7493	12.4285	78.8613	0.300000
215	20	27.16	-1.24844	27.7493	13.1497	78.9074	0.300000
215	21	27.71	-1.67746	27.7493	13.6944	78.9435	0.300000
215	22	27.64	-1.92627	27.7493	13.6626	78.9389	0.300000
215	23	27.35	-2.2587	27.7493	13.363	78.9198	0.300000
215	24	26.45	-2.23788	27.7493	12.5278	78.8606	0.300000
216	1	24.79	-0.712006	27.7704	11.3053	78.7506	0.300000
216	2	23.53	0.415436	27.7704	10.3312	78.6663	0.300000
216	3	21.61	2.3259	27.7704	8.90733	78.5367	0.300000
216	4	19.21	6.84573	27.7704	7.77105	78.3726	0.010000
216	5	17.46	6.48792	27.7704	5.83546	78.2515	0.010000
216	6	16.15	8.25433	27.7704	4.95111	78.16	0.010000
216	7	15.07	6.37479	27.7704	3.19686	78.084	0.010000
216	8	13.38	7.63977	27.7704	1.8041	77.9641	0.010000
216	9	12.58	7.3548	27.7704	0.828597	77.9069	0.010000
216	10	12.14	7.08487	27.7704	0.233	77.8754	0.010000
216	11	11.63	6.96536	27.7704	-0.350754	77.8387	0.010000
216	12	11.08	6.82513	27.7704	-0.94064	77.7989	0.010000
216	13	10.6	6.73135	27.7704	-1.40997	77.7642	0.010000
216	14	10.75	7.17654	27.7704	-1.07732	77.7751	0.300000
216	15	14.73	8.16034	27.7704	3.14158	78.06	0.300000
216	16	19.55	7.10815	27.7704	7.58667	78.396	0.300000
216	17	23.07	4.12885	27.7704	10.235	78.6354	0.300000
216	18	25.53	-0.55246	27.7704	11.4619	78.7998	0.300000
216	19	26.71	-3.12088	27.7704	12.0973	78.8778	0.300000
216	20	27.32	-4.64047	27.7704	12.463	78.9179	0.300000
216	21	27.49	-5.14328	27.7704	12.6366	78.929	0.300000
216	22	27.48	-4.79953	27.7704	12.8069	78.9284	0.300000
216	23	27.13	-4.67926	27.7704	12.5633	78.9054	0.300000
216	24	27.31	-5.34573	27.7704	12.6007	78.9172	0.300000
217	1	27.13	-5.48871	27.7845	12.3746	78.9054	0.300000
217	2	25.3	-1.5401	27.7845	11.5202	78.7845	0.300000
217	3	23.07	2.51547	27.7845	10.3624	78.6354	0.300000
217	4	20.34	4.89548	27.7845	8.28651	78.4502	0.010000
217	5	18.56	5.58237	27.7845	6.62917	78.3278	0.010000
217	6	16.67	5.19431	27.7845	4.54503	78.1964	0.010000
217	7	14.86	5.09384	27.7845	2.62349	78.0692	0.010000
217	8	13.77	3.25885	27.7845	0.920284	77.9919	0.010000
217	9	12.76	2.85812	27.7845	-0.279424	77.9198	0.010000
217	10	11.9	2.53238	27.7845	-1.2849	77.8581	0.010000
217	11	11.26	2.32867	27.7845	-2.01109	77.812	0.010000
217	12	10.69	2.20282	27.7845	-2.61031	77.7707	0.010000
217	13	10.08	2.24442	27.7845	-3.16312	77.7264	0.010000
217	14	10.27	3.14474	27.7845	-2.68056	77.7402	0.300000
217	15	14.53	3.8327	27.7845	1.68631	78.0458	0.300000
217	16	19.69	2.21808	27.7845	6.30923	78.4056	0.300000
217	17	23.29	-1.02985	27.7845	9.03664	78.6502	0.300000
217	18	25.48	-2.36234	27.7845	10.9502	78.7964	0.300000
217	19	26.82	-3.4834	27.7845	12.1134	78.885	0.300000
217	20	27.02	-3.42419	27.7845	12.4691	78.8982	0.300000
217	21	27.71	-3.77081	27.7845	13.1731	78.9435	0.300000
217	22	27.62	-4.11935	27.7845	13.1022	78.9376	0.300000
217	23	27.32	-3.70566	27.7845	12.9774	78.9179	0.300000
217	24	27.4	-3.37708	27.7845	13.1549	78.9231	0.300000
218	1	26.86	-2.51263	27.7915	12.8304	78.8876	0.300000
218	2	25.81	1.05661	27.7915	12.6906	78.8183	0.300000
218	3	22.78	6.57129	27.7915	11.2554	78.6159	0.300000
218	4	20.47	8.39346	27.7915	9.45805	78.4591	0.010000
218	5	19.42	9.05981	27.7915	8.50871	78.3871	0.010000
218	6	18.56	9.4158	27.7915	7.63752	78.3278	0.010000
218	7	17.8	9.15152	27.7915	6.66946	78.2751	0.010000
218	8	16.24	9.23099	27.7915	5.04764	78.1663	0.010000
218	9	16.05	7.88538	27.7915	4.32968	78.153	0.010000
218	10	16.06	6.01721	27.7915	3.68765	78.1537	0.010000
218	11	15.32	5.82568	27.7915	2.86168	78.1017	0.010000
218	12	14.16	6.06299	27.7915	1.79657	78.0196	0.010000
218	13	13.04	6.34314	27.7915	0.822142	77.9398	0.010000
218	14	13.37	6.53214	27.7915	1.25307	77.9634	0.300000
218	15	16.82	6.48221	27.7915	4.64932	78.2069	0.300000
218	16	21.46	4.90872	27.7915	8.76949	78.5265	0.300000
218	17	24.42	3.29254	27.7915	11.2913	78.7259	0.300000
218	18	25.81	2.74078	27.7915	12.6267	78.8183	0.300000
218	19	26.71	2.85141	27.7915	13.6803	78.8778	0.300000
218	20	27.07	3.32327	27.7915	14.3082	78.9015	0.300000
218	21	26.85	3.36703	27.7915	14.2356	78.887	0.300000
218	22	23.76	6.40662	27.7915	12.2463	78.6817	0.300000
218	23	22.96	5.91843	27.7915	11.3884	78.628	0.300000
218	24	22.6	5.81631	27.7915	11.0312	78.6037	0.300000
219	1	22.63	6.14285	27.7915	11.1367	78.6058	0.300000
219	2	22.25	6.40652	27.7915	10.7892	78.5801	0.300000
219	3	20.84	7.81812	27.7915	9.76065	78.4843	0.300000
219	4	19.22	8.72809	27.7915	8.35358	78.3733	0.010000
219	5	18.12	8.89526	27.7915	7.2013	78.2973	0.010000
219	6	17.41	8.99091	27.7915	6.39402	78.248	0.010000
219	7	16.37	8.97485	27.7915	5.23405	78.1754	0.010000
219	8	14.54	10.8616	27.7915	3.9187	78.0465	0.010000
219	9	14.35	10.321	27.7915	3.44441	78.0331	0.010000
219	10	13.99	9.55911	27.7915	2.76632	78.0075	0.010000
219	11	13.68	8.49811	27.7915	2.08244	77.9855	0.010000
219	12	13.45	7.16144	27.7915	1.43812	77.9691	0.010000
219	13	13.51	5.63388	27.7915	1.06735	77.9734	0.010000
219	14	14.61	4.6799	27.7915	1.90835	78.0515	0.300000
219	15	17.72	4.83228	27.7915	5.03148	78.2696	0.300000
219	16	20.61	3.03143	27.7915	7.4166	78.4686	0.300000
219	17	22.13	0.717194	27.7915	8.38552	78.572	0.300000
219	18	23.29	-0.31308	27.7915	9.38135	78.6502	0.300000
219	19	24.4	-1.30243	27.7915	10.3461	78.7246	0.300000
219	20	25.04	-1.75543	27.7915	10.9915	78.7672	0.300000
219	21	25.59	-2.66995	27.7915	11.4163	78.8037	0.300000
219	22	26.27	-3.92801	27.7915	11.8581	78.8487	0.300000
219	23	25.98	-5.1044	27.7915	11.3655	78.8296	0.300000
219	24	26.15	-5.97516	27.7915	11.3493	78.8408	0.300000
220	1	25.86	-6.32233	27.7845	10.9731	78.8216	0.300000
220	2	24.47	-4.55377	27.7845	9.98991	78.7292	0.300000
220	3	21.85	-0.265747	27.7845	8.44545	78.553	0.300000
220	4	19.65	2.29541	27.7845	6.89228	78.4029	0.010000
220	5	17.95	3.45798	27.7845	5.43651	78.2856	0.010000
220	6	16.5	3.91791	27.7845	4.01872	78.1845	0.010000
220	7	15.13	3.88028	27.7845	2.53966	78.0883	0.010000
220	8	14.19	3.60507	27.7845	1.4188	78.0217	0.010000
220	9	12.97	2.84384	27.7845	-0.0820713	77.9348	0.010000
220	10	12.22	1.13217	27.7845	-1.3508	77.8811	0.010000
220	11	11.85	-1.98376	27.7845	-2.55014	77.8545	0.010000
220	12	10.91	-1.88705	27.7845	-3.44311	77.7866	0.010000
220	13	9.98	-1.02646	27.7845	-4.09907	77.7191	0.010000
220	14	10.13	0.0475769	27.7845	-3.62806	77.73	0.300000
220	15	12.02	-0.0878906	27.7845	-1.76287	77.8667	0.300000
220	16	14.39	-1.70621	27.7845	0.219	78.0359	0.300000
220	17	16.64	-3.00903	27.7845	2.19465	78.1943	0.300000
220	18	18.5	-4.31131	27.7845	3.81797	78.3237	0.300000
220	19	20.08	-5.40292	27.7845	5.2316	78.4324	0.300000
220	20	21.81	-7.00531	27.7845	6.67256	78.5503	0.300000
220	21	22.4	-7.51437	27.7845	7.2527	78.5902	0.300000
220	22	22.98	-7.72964	27.7845	7.85765	78.6293	0.300000
220	23	22.94	-7.97879	27.7845	7.82855	78.6267	0.300000
220	24	22.21	-7.11606	27.7845	7.33825	78.5774	0.300000
221	1	21.46	-5.54474	27.7704	6.94913	78.5265	0.300000
221	2	20.04	-1.87549	27.7704	6.39989	78.4297	0.300000
221	3	17.9	1.24863	27.7704	5.05439	78.2821	0.010000
221	4	14.99	3.30432	27.7704	2.69186	78.0784	0.010000
221	5	13.78	4.83704	27.7704	1.81439	77.9926	0.010000
221	6	12.77	6.01746	27.7704	1.02924	77.9205	0.010000
221	7	12.04	7.00879	27.7704	0.465492	77.8682	0.010000
221	8	11.29	7.8512	27.7704	-0.146466	77.8141	0.010000
221	9	10.6	7.55847	27.7704	-1.01728	77.7642	0.300000
221	10	9.86	7.46359	27.7704	-1.84908	77.7104	0.300000
221	11	9.37	7.08408	27.7704	-2.48962	77.6746	0.300000
221	12	8.16	6.57761	27.7704	-3.82014	77.5859	0.300000
221	13	7.65	5.70737	27.7704	-4.53996	77.5483	0.300000
221	14	7.83	4.78561	27.7704	-4.56896	77.5616	0.300000
221	15	10.6	2.4054	27.7704	-2.47098	77.7642	0.300000
221	16	12.9	1.30261	27.7704	-0.439416	77.9298	0.300000
221	17	15.02	0.644897	27.7704	1.56066	78.0805	0.300000
221	18	16.81	-0.508728	27.7704	3.1309	78.2062	0.300000
221	19	18.31	-1.85266	27.7704	4.38371	78.3105	0.300000
221	20	19.72	-4.04111	27.7704	5.34957	78.4077	0.300000
221	21	20.6	-4.77838	27.7704	6.14461	78.468	0.300000
221	22	21.31	-5.08987	27.7704	6.84812	78.5163	0.300000
221	23	21.66	-5.33752	27.7704	7.18701	78.5401	0.300000
221	24	21.56	-5.46222	27.7704	7.08413	78.5333	0.300000
222	1	20.98	-5.44449	27.7493	6.51356	78.4939	0.300000
222	2	20.01	-5.15793	27.7493	5.59149	78.4276	0.300000
222	3	17.94	-3.00439	27.7493	4.02006	78.2849	0.010000
222	4	16.11	-0.752075	27.7493	2.69816	78.1572	0.010000
222	5	14.6	4.40289	27.7493	2.48079	78.0508	0.010000
222	6	14.27	0.565613	27.7493	0.975608	78.0274	0.010000
222	7	12.12	3.9632	27.7493	-0.327461	77.8739	0.010000
222	8	12.08	-0.837158	27.7493	-1.77167	77.871	0.010000
222	9	10.82	-0.205933	27.7493	-2.93942	77.7801	0.010000
222	10	9.71	0.745056	27.7493	-3.85128	77.6995	0.010000
222	11	9.13	0.932892	27.7493	-4.41583	77.6571	0.010000
222	12	7.15	2.16956	27.7493	-6.00705	77.5113	0.010000
222	13	6.75	1.30048	27.7493	-6.59656	77.4816	0.010000
222	14	7.14	1.69592	27.7493	-6.06313	77.5105	0.300000
222	15	11.54	1.63815	27.7493	-1.77479	77.8322	0.300000
222	16	15.69	-0.0125732	27.7493	1.88752	78.1277	0.300000
222	17	18.17	-2.27383	27.7493	3.83319	78.3008	0.300000
222	18	19.83	-3.0845	27.7493	5.37771	78.4153	0.300000
222	19	21.22	-3.48154	27.7493	6.76721	78.5102	0.300000
222	20	22.46	-4.05579	27.7493	7.96223	78.5943	0.300000
222	21	22.89	-4.36542	27.7493	8.42716	78.6233	0.300000
222	22	23.33	-4.79156	27.7493	8.84565	78.6529	0.300000
222	23	23.66	-5.35614	27.7493	9.09225	78.675	0.300000
222	24	23.39	-6.15915	27.7493	8.67411	78.6569	0.300000
223	1	22.99	-6.43408	27.7212	8.21033	78.63	0.300000
223	2	22.22	-6.3877	27.7212	7.42454	78.5781	0.300000
223	3	20.53	-5.14355	27.7212	5.9941	78.4632	0.010000
223	4	18.78	-2.83521	27.7212	4.73862	78.343	0.010000
223	5	17.11	-1.29172	27.7212	3.37559	78.2271	0.010000
223	6	15.29	1.14685	27.7212	2.10437	78.0995	0.010000
223	7	13.02	3.26642	27.7212	0.34449	77.9384	0.010000
223	8	12.59	-2.22202	27.7212	-1.62473	77.9076	0.010000
223	9	11.03	-1.52896	27.7212	-3.06778	77.7953	0.010000
223	10	9.85	-0.853119	27.7212	-4.12135	77.7097	0.010000
223	11	9.07	-0.393829	27.7212	-4.81031	77.6527	0.010000
223	12	8.51	-0.0871582	27.7212	-5.28808	77.6116	0.010000
223	13	7.92	0.166168	27.7212	-5.76784	77.5682	0.010000
223	14	7.9	1.17337	27.7212	-5.4716	77.5667	0.300000
223	15	12.57	2.41531	27.7212	-0.581343	77.9062	0.300000
223	16	18.11	-1.46967	27.7212	3.8294	78.2967	0.300000
223	17	21.15	-5.80054	27.7212	5.8425	78.5055	0.300000
223	18	23.08	-6.81183	27.7212	7.61422	78.6361	0.300000
223	19	24.43	-6.3497	27.7212	9.16329	78.7266	0.300000
223	20	25.19	-5.68524	27.7212	10.1881	78.7772	0.300000
223	21	26.46	-6.44159	27.7212	11.3571	78.8613	0.300000
223	22	27.34	-6.95694	27.7212	12.1808	78.9192	0.300000
223	23	27.27	-7.01187	27.7212	12.1646	78.9146	0.300000
223	24	26.48	-6.92148	27.7212	11.4525	78.8626	0.300000
224	1	26.13	-6.82523	27.6861	11.1187	78.8395	0.300000
224	2	24.95	-6.20276	27.6861	10.0697	78.7612	0.300000
224	3	22.75	-4.4808	27.6861	8.26642	78.6138	0.010000
224	4	20.53	-3.22058	27.6861	6.3181	78.4632	0.010000
224	5	18.63	-1.68408	27.6861	4.73149	78.3326	0.010000
224	6	16.63	-0.247253	27.6861	3.02545	78.1936	0.010000
224	7	14.96	-0.189575	27.6861	1.28802	78.0763	0.010000
224	8	13.51	-0.499542	27.6861	-0.320524	77.9734	0.010000
224	9	12.29	0.223602	27.6861	-1.42532	77.8861	0.010000
224	10	11.39	0.718445	27.6861	-2.25208	77.8213	0.010000
224	11	10.63	0.99527	27.6861	-2.96569	77.7664	0.010000
224	12	9.97	1.04071	27.6861	-3.60487	77.7184	0.010000
224	13	9.46	0.894287	27.6861	-4.11033	77.6812	0.010000
224	14	9.8	1.02292	27.6861	-3.69351	77.706	0.300000
224	15	14.15	1.26953	27.6861	0.625608	78.0189	0.300000
224	16	19.73	-0.460052	27.6861	5.63396	78.4084	0.300000
224	17	22.77	-2.9299	27.6861	8.06243	78.6152	0.300000
224	18	24.42	-3.54065	27.6861	9.64786	78.7259	0.300000
224	19	25.57	-4.29309	27.6861	10.7251	78.8024	0.300000
224	20	26.19	-4.66776	27.6861	11.3782	78.8435	0.300000
224	21	26.89	-5.21216	27.6861	12.0479	78.8896	0.300000
224	22	27.36	-5.97568	27.6861	12.4201	78.9205	0.300000
224	23	27.51	-6.75708	27.6861	12.4499	78.9303	0.300000
224	24	27.25	-7.29608	27.6861	12.1044	78.9133	0.300000
225	1	26.59	-7.47958	27.6439	11.4139	78.8699	0.300000
225	2	25.64	-7.21332	27.6439	10.5039	78.8071	0.300000
225	3	23.5	-5.72675	27.6439	8.69534	78.6643	0.010000
225	4	21.71	-4.63705	27.6439	7.10997	78.5435	0.010000
225	5	19.68	-3.43942	27.6439	5.30696	78.405	0.010000
225	6	17.41	-2.41925	27.6439	3.22843	78.248	0.010000
225	7	15.73	-1.87079	27.6439	1.60245	78.1305	0.010000
225	8	14.56	-2.81213	27.6439	0.112568	78.048	0.010000
225	9	13.65	-2.32449	27.6439	-0.761953	77.9834	0.010000
225	10	12.78	-1.99393	27.6439	-1.60629	77.9213	0.010000
225	11	12.09	-1.91061	27.6439	-2.3035	77.8718	0.010000
225	12	11.4	-1.74493	27.6439	-2.94127	77.8221	0.010000
225	13	10.75	-1.47607	27.6439	-3.47517	77.7751	0.010000
225	14	10.92	-0.90741	27.6439	-3.11343	77.7874	0.300000
225	15	14.99	-0.0847473	27.6439	1.07607	78.0784	0.300000
225	16	20.58	-0.965607	27.6439	6.31612	78.4666	0.300000
225	17	23.66	-5.35614	27.6439	8.33352	78.675	0.300000
225	18	23.83	-4.29196	27.6439	8.905	78.6864	0.300000
225	19	23.66	-2.18796	27.6439	9.41466	78.675	0.300000
225	20	25.36	-3.68652	27.6439	10.8198	78.7885	0.300000
225	21	26.36	-2.91959	27.6439	12.0909	78.8547	0.300000
225	22	26.8	-2.18338	27.6439	12.7936	78.8837	0.300000
225	23	26.6	-1.48575	27.6439	12.8407	78.8705	0.300000
225	24	24.07	1.6636	27.6439	11.2662	78.7025	0.300000
226	1	21.02	4.34576	27.5948	9.06068	78.4966	0.300000
226	2	20.62	3.31107	27.5948	8.32382	78.4693	0.300000
226	3	19.72	3.71259	27.5948	7.47588	78.4077	0.010000
226	4	18.6	4.08237	27.5948	6.37974	78.3306	0.010000
226	5	17.73	4.16751	27.5948	5.42424	78.2703	0.010000
226	6	17.08	3.87265	27.5948	4.56323	78.225	0.010000
226	7	16.86	3.55118	27.5948	4.10855	78.2097	0.010000
226	8	16.57	4.13049	27.5948	3.84995	78.1894	0.010000
226	9	16.32	2.78033	27.5948	3.11066	78.1719	0.010000
226	10	16.1	1.95264	27.5948	2.5796	78.1565	0.010000
226	11	15.92	1.82635	27.5948	2.31364	78.1439	0.010000
226	12	15.75	2.1214	27.5948	2.21038	78.1319	0.010000
226	13	15.48	2.55057	27.5948	2.08905	78.1129	0.010000
226	14	15.42	3.27133	27.5948	2.28936	78.1087	0.300000
226	15	16.36	4.21451	27.5948	3.54945	78.1747	0.300000
226	16	17.69	4.61771	27.5948	5.06404	78.2675	0.300000
226	17	18.71	4.53439	27.5948	6.16336	78.3382	0.300000
226	18	19.32	4.52374	27.5948	6.90065	78.3802	0.300000
226	19	19.12	5.10672	27.5948	7.03004	78.3664	0.300000
226	20	19.75	5.06375	27.5948	7.76714	78.4098	0.300000
226	21	20.82	5.50485	27.5948	9.04916	78.483	0.300000
226	22	21.31	5.98462	27.5948	9.75702	78.5163	0.300000
226	23	21.46	6.64441	27.5948	10.1572	78.5265	0.300000
226	24	18.86	8.91049	27.5948	8.35388	78.3485	0.300000
227	1	16.75	10.3287	27.5387	6.73334	78.202	0.300000
227	2	16.54	10.1053	27.5387	6.4021	78.1873	0.300000
227	3	15.74	10.5786	27.5387	5.68452	78.1312	0.010000
227	4	14.65	9.76431	27.5387	4.25525	78.0543	0.010000
227	5	14.11	8.9335	27.5387	3.33836	78.0161	0.010000
227	6	13.69	8.69351	27.5387	2.71032	77.9862	0.010000
227	7	13.15	8.51614	27.5387	1.98599	77.9477	0.010000
227	8	12.38	7.55026	27.5387	0.813993	77.8926	0.010000
227	9	11.34	7.47971	27.5387	-0.328122	77.8177	0.010000
227	10	10.58	7.29517	27.5387	-1.2059	77.7627	0.010000
